date,Open,High,Low,Close,Volume,next_ret,target,ret_1d,ret_5d,ret_20d,vol_20d,rsi_14,vix_level,vix_change,close_vs_ma20,close_vs_ma50,bn_ret_1d,high_low_range,dow
2022-01-03,17387.150390625,17646.650390625,17383.30078125,17625.69921875,200500,0.01018687423526421,1,,,,,,16.450000762939453,,,,,0.0149412290602832,0
2022-01-04,17681.400390625,17827.599609375,17593.55078125,17805.25,247400,0.0067395852346920915,1,0.0101868742352642,,,,,16.1200008392334,-0.0200607847052213,,,0.0114834760938591,0.0131449335519018,1
2022-01-05,17820.099609375,17944.69921875,17748.849609375,17925.25,251500,-0.010005417462796928,0,0.006739585234692,,,,,17.229999542236328,0.0688584767502851,,,0.0232287337672321,0.0109259067167821,2
2022-01-06,17768.5,17797.94921875,17655.55078125,17745.900390625,236500,0.003764183651131514,1,-0.0100054174627969,,,,,17.979999542236328,0.0435287301175781,,,-0.0054554592415662,0.0080243005069062,3
2022-01-07,17797.599609375,17905.0,17704.55078125,17812.69921875,239300,0.010700318921871732,1,0.0037641836511315,,,,,17.600000381469727,-0.0211345478554633,,,0.0066511042871146,0.0112531636159332,4
2022-01-10,17913.30078125,18017.44921875,17879.150390625,18003.30078125,232400,0.002913311252602302,1,0.0107003189218717,0.0214233522207341,,,,17.68000030517578,0.0045454501120512,,,0.0161182643646253,0.0076818595548342,0
2022-01-11,17997.75,18081.25,17964.400390625,18055.75,220200,0.008673115731830494,1,0.0029133112526023,0.0140688841774194,,,,17.760000228881836,0.0045248824844552,,,0.0024590860279787,0.0064716009789125,1
2022-01-12,18170.400390625,18227.94921875,18128.80078125,18212.349609375,245000,0.0024956237305924223,1,0.0086731157318304,0.0160164912274585,,,,17.18000030517578,-0.0326576529409522,,,0.0074228729963197,0.0054440223050057,2
2022-01-13,18257.0,18272.25,18163.80078125,18257.80078125,303700,-0.00011232356375068253,0,0.0024956237305924,0.0288461210396195,,,,16.700000762939453,-0.0279394373521472,,,-0.0066516357813342,0.0059398840007813,3
2022-01-14,18185.0,18286.94921875,18119.650390625,18255.75,229500,0.0028675682661627455,1,-0.0001123235637506,0.024872748133738,,,,16.559999465942383,-0.0083833108144378,,,-0.0025877544231713,0.0091641717335633,4
2022-01-17,18235.650390625,18321.55078125,18228.75,18308.099609375,266700,-0.010653690567923424,0,0.0028675682661627,0.0169301636310181,,,,16.770000457763672,0.0126812197218473,,,-0.0040200260169633,0.0050688374670235,0
2022-01-18,18337.19921875,18350.94921875,18085.900390625,18113.05078125,227500,-0.00964224043394124,0,-0.0106536905679234,0.0031735475541032,,,,17.780000686645508,0.0602266071146262,,,-0.0001530153217706,0.0146330306984712,1
2022-01-19,18129.19921875,18129.19921875,17884.900390625,17938.400390625,276700,-0.010112406160797005,0,-0.0096422404339412,-0.0150419481629642,,,,17.81999969482422,0.0022496629152974,,,-0.0044215621258052,0.0136187632567659,2
2022-01-20,17921.0,17943.69921875,17648.44921875,17757.0,258100,-0.007875745304668613,0,-0.010112406160797,-0.0274294142679167,,,54.11265792738583,17.790000915527344,-0.0016834332104723,,,-0.0050077085112767,0.0166272455932871,3
2022-01-21,17613.69921875,17707.599609375,17485.849609375,17617.150390625,277600,-0.02656790518738339,0,-0.0078757453046686,-0.034980738089369,,,49.753799320290376,18.88999938964844,0.0618324012092097,,,-0.0073063291797637,0.0125871662035651,4
2022-01-24,17575.150390625,17599.400390625,16997.849609375,17149.099609375,323800,0.007513491221694313,1,-0.0265679051873833,-0.0633053142996071,,,33.79595821423645,22.82999992370605,0.208576001130879,,,-0.0166802837835575,0.0350776889138335,0
2022-01-25,17001.55078125,17309.150390625,16836.80078125,17277.94921875,326500,-0.00971173291462768,0,0.0075134912216943,-0.0461049644582495,,,34.08407225842144,21.36000061035156,-0.064388932030967,,,0.0205480255848318,0.0273382913327703,1
2022-01-27,17062.0,17182.5,16866.75,17110.150390625,395600,-0.0004793161771092791,0,-0.0097117329146276,-0.046171898383585,,,34.27878420228005,21.06999969482422,-0.0135768215000332,,,0.0073024475060832,0.0184539581939037,3
2022-01-28,17208.30078125,17373.5,17077.099609375,17101.94921875,355300,0.0139107178709299,1,-0.0004793161771092,-0.0368897213070901,,,31.89957383141869,20.700000762939453,-0.0175604621378164,,,-0.0077063435923457,0.0173313805832165,4
2022-01-31,17301.05078125,17410.0,17264.150390625,17339.849609375,321700,0.013667938611870323,1,0.0139107178709299,-0.0157403879232118,,,33.50157802250321,21.950000762939453,0.0603864712042887,-0.0242407294685035,,0.0075870970844544,0.0084112384282816,0
2022-02-01,17529.44921875,17622.400390625,17244.55078125,17576.849609375,386400,0.011557838585399605,1,0.0136679386118703,0.02494300049235,-0.0027714990916805,0.0104728463716971,39.09210698407304,19.979999542236328,-0.0897494830172985,-0.0107681468391285,,0.0139603299426334,0.0214970041715248,1
2022-02-02,17706.19921875,17794.599609375,17674.80078125,17780.0,271200,-0.012362248664229525,0,0.0115578385853996,0.0290573131622111,-0.0014181210597997,0.0105478455511823,40.35688117116827,18.649999618530277,-0.0665665642731636,0.0007363415485905,,0.021425510641337,0.0067378418517997,2
2022-02-03,17767.75,17781.150390625,17511.150390625,17560.19921875,226600,-0.0024998826581151823,0,-0.0123622486642295,0.0263030317005039,-0.0203651709878522,0.0107663240865456,35.563488445035105,19.15999984741211,0.027345857335842,-0.0106185858642569,,-0.0081488920812092,0.0153756797765543,3
2022-02-04,17590.19921875,17617.80078125,17462.55078125,17516.30078125,261400,-0.017281112927623465,0,-0.0024998826581151,0.0242283237542138,-0.0129381775126099,0.0105638168279986,34.95800456109403,18.899999618530277,-0.0135699494234052,-0.0124531700026779,,-0.0056562019354011,0.0088631727634058,4
2022-02-07,17456.30078125,17536.75,17119.400390625,17213.599609375,265000,0.0030876976246183574,1,-0.0172811129276234,-0.007280916665606,-0.0336332861189491,0.0111389704780187,29.793603288501075,20.440000534057617,0.081481531566671,-0.0278773343791337,,-0.0204670176677435,0.0242453419880697,0
