date,Open,High,Low,Close,Volume,next_ret,target,ret_1d,ret_5d,ret_20d,vol_20d,rsi_14,vix_level,vix_change,close_vs_ma20,close_vs_ma50,bn_ret_1d,high_low_range,dow
2025-10-09,25074.30078125,25199.25,25024.30078125,25181.80078125,286300,0.0041120501676790155,1,0.0054160175719368,0.013911089378529,0.008357039179736,0.0049676417536642,41.98014876120859,10.119999885559082,-0.0184287610402135,0.0055154938770691,0.0132773158403218,0.00310257427267,0.0069474467004863,3
2025-10-10,25167.650390625,25330.75,25156.849609375,25285.349609375,232900,-0.0022938183927065925,0,0.004112050167679,0.0157104395342297,0.0111915222401071,0.005033009470182,48.62327110939162,10.100000381469728,-0.0019762356043001,0.0090864240525827,0.0170639733925026,0.0074334218620364,0.006877515767491,4
2025-10-13,25177.30078125,25267.30078125,25152.30078125,25227.349609375,234300,-0.003244479132464395,0,-0.0022938183927065,0.0059694276145569,0.004513403256152,0.0049898352599336,50.86337845385108,11.010000228881836,0.090098991390304,0.0065441054064112,0.014427189499887,0.0002693882237601,0.0045585446660343,0
2025-10-14,25277.55078125,25310.349609375,25060.55078125,25145.5,292100,0.007080820872521931,1,-0.0032444791324643,0.0014815506263881,0.0030436066419279,0.0050314835326747,49.19829010311054,11.15999984741211,0.0136239432708447,0.0031257023250492,0.0108293020157472,-0.0022702124724062,0.009934136450856,1
2025-10-15,25181.94921875,25365.150390625,25159.349609375,25323.55078125,289900,0.010336228211479837,1,0.0070808208725219,0.0110755699498168,0.0033460453495588,0.005052895773927,58.53416729905873,10.529999732971191,-0.0564516239296373,0.0100585114767868,0.0173666350483228,0.005371120184475,0.0081268532611302,2
2025-10-16,25394.900390625,25625.400390625,25376.849609375,25585.30078125,372800,0.004867983737610659,1,0.0103362282114798,0.0160234767761502,0.0100690195023736,0.0054974993437971,70.94305259574188,10.869999885559082,0.0322887142649483,0.0199798945280282,0.0271704833575907,0.0109622087517486,0.0097145928975026,3
2025-10-17,25546.849609375,25781.5,25508.599609375,25709.849609375,422100,0.005184813729964155,1,0.0048679837376106,0.0167883777190334,0.0112592238863942,0.00553959080129,84.11745908648265,11.630000114440918,0.0699172251042528,0.0243606603088457,0.0312927371664426,0.0050642261148898,0.0106146241526627,4
2025-10-20,25824.599609375,25926.19921875,25788.5,25843.150390625,301100,0.0009847568259027106,1,0.0051848137299641,0.0244100466670171,0.0203774065062907,0.0055305808351768,86.39632685528167,11.359999656677246,-0.0232158602843359,0.0286142088275764,0.035585548634381,0.0055420045377823,0.0053282675164848,0
2025-10-21,25901.19921875,25934.349609375,25825.80078125,25868.599609375,42500,0.0008814076368377499,1,0.0009847568259027,0.0287566208417013,0.0264360272088346,0.0053510696173977,87.8423111646103,11.300000190734863,-0.0052816432883531,0.0282637577241293,0.0355493051809066,-0.0004480194156106,0.004196161746833,1
2025-10-23,26057.19921875,26104.19921875,25862.44921875,25891.400390625,448400,-0.0037174505259611745,0,0.0008814076368377,0.0224237751759301,0.0286815546842409,0.0053169060290652,86.15584578995768,11.729999542236328,0.0380530393135774,0.0276955819933404,0.0351955557893057,0.001221427054818,0.0093370770353362,3
2025-10-24,25935.099609375,25944.150390625,25718.19921875,25795.150390625,284900,0.006625291500029773,1,-0.0037174505259611,0.0082019598350309,0.0294629418839138,0.005275251997661,80.0821475760726,11.59000015258789,-0.0119351572985437,0.0223772374009358,0.0303502498562009,-0.0065162176357368,0.0087594438665153,4
2025-10-27,25843.19921875,26005.94921875,25827.0,25966.05078125,266300,-0.001149638146805021,0,0.0066252915000297,0.0099650980370409,0.0431966440980797,0.0050318745002329,79.91447763883573,11.859999656677246,0.0232959016854774,0.0269625823677879,0.035952899856523,0.0071863310364606,0.0068916609713795,0
2025-10-28,25939.94921875,26041.69921875,25810.05078125,25936.19921875,395200,0.0045381040946781415,1,-0.001149638146805,0.0036005218682144,0.0519779206645285,0.0043128433398945,77.89224330797778,11.949999809265137,0.0075885459690734,0.0231890026537868,0.0336757918340442,0.0017181941176218,0.0089314720150875,1
2025-10-29,25982.0,26097.849609375,25960.30078125,26053.900390625,321900,-0.0067571756478100875,0,0.0045381040946781,0.007163154714523,0.0576012071288913,0.0042596126808151,82.72654388800231,11.970000267028809,0.0016736785006612,0.0249634744883475,0.037190606589053,0.0029399824596838,0.0052793948722738,2
2025-10-30,25984.400390625,26032.05078125,25845.25,25877.849609375,257400,-0.006018660837397216,0,-0.00675717564781,-0.0005233699624415,0.0514706786818035,0.0047036805435772,72.02612650141474,12.06999969482422,0.0083541708909444,0.0155072720934936,0.0293618236520285,-0.0060657175827798,0.0072185588860647,3
2025-10-31,25863.80078125,25953.75,25711.19921875,25722.099609375,334400,0.0016036793506921665,1,-0.0060186608373972,-0.0028319579511562,0.0356654896365937,0.0048007909963761,63.37873961666312,12.149999618530272,0.0066279971606262,0.0076439519778788,0.0225632715437904,-0.0043898873731637,0.0094296649547845,4
2025-11-03,25696.849609375,25803.099609375,25645.5,25763.349609375,23300,-0.006431586779760301,0,0.0016036793506921,-0.0078063920302184,0.0349116606997599,0.004799014863379,66.58925112859039,12.670000076293944,0.042798392929215,0.0075447300059705,0.0236230112083473,0.0056268290997627,0.0061172018299069,0
2025-11-04,25744.75,25787.400390625,25578.400390625,25597.650390625,305100,-0.0034359080045569534,0,-0.0064315867797603,-0.0130531395625714,0.0207355949181904,0.0049356070493634,63.30360005930565,12.649999618530272,-0.0015785680854961,4.7770490617216055e-05,0.0166243389578295,-0.0047227468710272,0.0081648118796303,1
2025-11-06,25593.349609375,25679.150390625,25491.55078125,25509.69921875,371900,-0.0006820322478444663,0,-0.0034359080045569,-0.0208875125687829,0.0159866826909986,0.0050353674710244,55.78368760756271,12.40999984741211,-0.018972314494508,-0.0041691234174174,0.012616860581194,-0.0047175288652011,0.0073540502287503,3
2025-11-07,25433.80078125,25551.25,25318.44921875,25492.30078125,305600,0.0032185728871263475,1,-0.0006820322478444,-0.0148987969999379,0.0178131323044359,0.0049896337863591,46.59316285791967,12.5600004196167,0.012087072848423,-0.0057141624357524,0.0115049873259345,0.0056042912773599,0.0091321996883556,4
2025-11-10,25503.5,25653.44921875,25503.5,25574.349609375,243600,0.0047156471705849246,1,0.0032185728871263,-0.0057440878561153,0.0155885923939675,0.0049083736335803,44.8767483421212,12.300000190734863,-0.0207006544741636,-0.0032770088387996,0.0140666636423978,0.0010496433662532,0.0058632661647446,0
2025-11-11,25617.0,25715.80078125,25449.25,25694.94921875,297700,0.0070384090258497345,1,0.0047156471705849,-0.0026549494402742,0.0161990882349964,0.0049317063988332,44.34217609873436,12.489999771118164,0.0154471201168289,0.0006245092641676,0.0178847872168501,0.0034623081843307,0.0103736644498014,1
2025-11-12,25834.30078125,25934.55078125,25781.150390625,25875.80078125,312600,0.00012944949620363744,1,0.0070384090258497,0.0108662469554967,0.0257042924411696,0.0050618191979706,50.245756419195,12.109999656677246,-0.0304243491917133,0.0063966232123475,0.023873689403407,0.0023478559890282,0.0059283340415944,2
