date,Open,High,Low,Close,Volume,next_ret,target,ret_1d,ret_5d,ret_20d,vol_20d,rsi_14,vix_level,vix_change,close_vs_ma20,close_vs_ma50,bn_ret_1d,high_low_range,dow
2022-03-15,16900.650390625,16927.75,16555.0,16663.0,381600,0.018745100484606647,1,-0.0123464565033122,0.0405627642241419,-0.0106752305382701,0.0178368555649749,43.93340912315884,26.729999542236328,0.0408878202719071,-0.0041501699796553,-0.0359985653044572,-0.0081983117088555,0.0223699213827041,1
2022-03-16,16876.650390625,16987.900390625,16837.849609375,16975.349609375,260000,0.018361988356508263,1,0.0187451004846066,0.0385430728039404,-0.0217317800283506,0.016960019697631,48.8497124600639,24.1200008392334,-0.0976430507931301,0.0156616351441603,-0.0171887047952611,0.0207180665903916,0.00883933378121,2
2022-03-17,17202.900390625,17344.599609375,17175.75,17287.05078125,448300,-0.009802202470463706,0,0.0183619883565082,0.0417086197767126,-0.0020290978677784,0.0174984413431201,65.66230424677235,22.61000061035156,-0.0626036557356035,0.0344199707893115,0.0014585771443287,0.019030324036841,0.0097674040246436,3
2022-03-21,17329.5,17353.349609375,17096.400390625,17117.599609375,285500,0.011561223252155806,1,-0.0098022024704637,0.0292926777994524,-0.0108063754274146,0.0176362392869347,57.46373370175288,24.6200008392334,0.0888987251049253,0.0248537659861467,-0.0074291123029366,-0.011256302335833,0.0150108207116419,0
2022-03-22,17120.400390625,17334.400390625,17006.30078125,17315.5,338300,-0.0040339354552280104,0,0.0115612232521558,0.0263286882564302,0.0022689590350581,0.0178331141464864,58.30942179823455,24.06999969482422,-0.022339607053657,0.0365806910922223,0.0045476300118041,0.0091633683037883,0.0189483185224221,1
2022-03-23,17405.05078125,17442.400390625,17199.599609375,17245.650390625,292100,-0.0013278937068936791,0,-0.004033935455228,0.0349667161150453,0.0022665654915177,0.0178331443213811,60.58931895761841,24.75,0.0282509478104397,0.032278687993134,0.0011540484882777,-0.0055352748438539,0.0140789576357172,2
2022-03-24,17094.94921875,17291.75,17091.150390625,17222.75,290300,-0.004049875890900112,0,-0.0013278937068936,0.0145740969298426,0.0076380329751122,0.0177640572546072,62.34369365353319,23.93000030517578,-0.0331313008009784,0.0305052914604391,0.0007315446224789,-0.0171589334540198,0.0116473623187353,3
2022-03-25,17289.0,17294.900390625,17076.55078125,17153.0,237100,0.004022619949862971,1,-0.0040498758909001,-0.0077544043195265,0.0052598420582246,0.0177873918521709,66.48742963740335,23.43000030517578,-0.0208942747021969,0.0260563717777577,-0.0022745905751505,-0.0032932604928147,0.0127295289089372,4
2022-03-28,17181.849609375,17235.099609375,17003.900390625,17222.0,253200,0.005998187274997013,1,0.0040226199498629,0.006099008798396,0.0599490885298572,0.0137026688934255,77.85265851527964,22.61000061035156,-0.034997852502933,0.0271913101942025,0.0028943122326952,0.0084834107851903,0.0134246439873417,0
2022-03-29,17297.19921875,17343.650390625,17235.69921875,17325.30078125,235100,0.009982465582194733,1,0.005998187274997,0.0005660120267967,0.0400338793033403,0.0126958753192734,77.41756270279957,21.299999237060547,-0.0579390242338717,0.0313015076299818,0.010006779511817,0.0038335626076364,0.0062308396972725,1
